index,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,set,Expenses,group,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y
2945,6491_03,Earth,True,G/1054/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Jeresa Patteraley,,0,0.0,6491,F/1239/S,False,Earth,55 Cancri e,F/1239/S,False,Earth,55 Cancri e,F/1239/S,False,Earth,55 Cancri e,F/1239/S,False,Earth,55 Cancri e,F/1239/S,False,Earth,55 Cancri e
2943,6491_01,Earth,False,F/1239/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,722.0,Helley Patteraley,,0,722.0,6491,F/1239/S,False,Earth,55 Cancri e,F/1239/S,False,Earth,55 Cancri e,F/1239/S,False,Earth,55 Cancri e,F/1239/S,False,Earth,55 Cancri e,F/1239/S,False,Earth,55 Cancri e
2948,6496_02,Earth,False,F/1345/P,TRAPPIST-1e,35.0,False,224.0,150.0,429.0,1.0,0.0,Brene Potterry,,0,804.0,6496,G/1051/P,False,Earth,TRAPPIST-1e,G/1051/P,False,Earth,TRAPPIST-1e,G/1051/P,False,Earth,TRAPPIST-1e,G/1051/P,False,Earth,TRAPPIST-1e,G/1051/P,False,Earth,TRAPPIST-1e
2947,6496_01,Earth,True,G/1051/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Lynnee Potterry,,0,0.0,6496,G/1051/P,False,Earth,TRAPPIST-1e,G/1051/P,False,Earth,TRAPPIST-1e,G/1051/P,False,Earth,TRAPPIST-1e,G/1051/P,False,Earth,TRAPPIST-1e,G/1051/P,False,Earth,TRAPPIST-1e
2952,6499_02,,False,F/1346/P,TRAPPIST-1e,13.0,False,2195.0,0.0,21.0,0.0,0.0,? ?,,0,2216.0,6499,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e
2958,6499_08,Earth,True,G/1052/P,PSO J318.5-22,6.0,False,0.0,0.0,0.0,0.0,0.0,Eleah Barnolderg,,0,0.0,6499,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e
2957,6499_07,Earth,True,G/1052/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Helley Barnolderg,,0,0.0,6499,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e
2956,6499_06,Earth,True,G/1052/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Made Barnolderg,,0,0.0,6499,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e
2955,6499_05,Earth,False,F/1346/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,761.0,141.0,Verly Barnolderg,,0,902.0,6499,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e
2951,6499_01,Earth,False,G/1052/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,? ?,,0,0.0,6499,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e
2954,6499_04,Earth,False,G/1052/P,PSO J318.5-22,12.0,False,0.0,0.0,0.0,0.0,0.0,Berta Barnolderg,,0,0.0,6499,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e
2953,6499_03,Earth,False,G/1052/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Benry Barnolderg,,0,0.0,6499,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e,G/1052/P,False,Earth,TRAPPIST-1e
2959,6504_01,Europa,True,C/202/P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Menkin Righturter,,0,0.0,6504,C/202/P,False,Europa,55 Cancri e,C/202/P,False,Europa,55 Cancri e,C/202/P,False,Europa,55 Cancri e,C/202/P,False,Europa,55 Cancri e,C/202/P,False,Europa,55 Cancri e
2960,6504_02,Europa,False,C/202/P,TRAPPIST-1e,27.0,False,0.0,16250.0,2332.0,2442.0,1152.0,Sabiark Righturter,,0,22176.0,6504,C/202/P,False,Europa,55 Cancri e,C/202/P,False,Europa,55 Cancri e,C/202/P,False,Europa,55 Cancri e,C/202/P,False,Europa,55 Cancri e,C/202/P,False,Europa,55 Cancri e
2962,6506_01,Earth,False,F/1241/S,PSO J318.5-22,24.0,False,1463.0,0.0,84.0,0.0,2.0,Harlen Flynner,,0,1549.0,6506,F/1241/S,False,Earth,PSO J318.5-22,F/1241/S,False,Earth,PSO J318.5-22,F/1241/S,False,Earth,PSO J318.5-22,F/1241/S,False,Earth,PSO J318.5-22,F/1241/S,False,Earth,PSO J318.5-22
2963,6506_02,Earth,False,G/1059/S,55 Cancri e,21.0,False,0.0,45.0,0.0,377.0,284.0,Clindy Flynner,,0,706.0,6506,F/1241/S,False,Earth,PSO J318.5-22,F/1241/S,False,Earth,PSO J318.5-22,F/1241/S,False,Earth,PSO J318.5-22,F/1241/S,False,Earth,PSO J318.5-22,F/1241/S,False,Earth,PSO J318.5-22
6167,6511_03,Earth,True,G/1055/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Thelix Gainney,True,1,0.0,6511,F/1348/P,False,Earth,TRAPPIST-1e,F/1348/P,False,Earth,TRAPPIST-1e,F/1348/P,False,Earth,TRAPPIST-1e,F/1348/P,False,Earth,TRAPPIST-1e,F/1348/P,False,Earth,TRAPPIST-1e
6165,6511_01,Earth,False,F/1348/P,TRAPPIST-1e,22.0,False,151.0,6.0,26.0,0.0,533.0,Katen Gainney,False,1,716.0,6511,F/1348/P,False,Earth,TRAPPIST-1e,F/1348/P,False,Earth,TRAPPIST-1e,F/1348/P,False,Earth,TRAPPIST-1e,F/1348/P,False,Earth,TRAPPIST-1e,F/1348/P,False,Earth,TRAPPIST-1e
6166,6511_02,Earth,True,G/1055/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Trick Gainney,False,1,0.0,6511,F/1348/P,False,Earth,TRAPPIST-1e,F/1348/P,False,Earth,TRAPPIST-1e,F/1348/P,False,Earth,TRAPPIST-1e,F/1348/P,False,Earth,TRAPPIST-1e,F/1348/P,False,Earth,TRAPPIST-1e
6170,6512_03,Europa,False,A/80/S,TRAPPIST-1e,28.0,False,0.0,3527.0,1.0,2929.0,2236.0,Hekaton Goortedant,False,1,8693.0,6512,A/80/S,False,Europa,TRAPPIST-1e,A/80/S,False,Europa,TRAPPIST-1e,A/80/S,False,Europa,TRAPPIST-1e,A/80/S,False,Europa,TRAPPIST-1e,A/80/S,False,Europa,TRAPPIST-1e
6169,6512_02,,True,A/80/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Photons Drivery,True,1,0.0,6512,A/80/S,False,Europa,TRAPPIST-1e,A/80/S,False,Europa,TRAPPIST-1e,A/80/S,False,Europa,TRAPPIST-1e,A/80/S,False,Europa,TRAPPIST-1e,A/80/S,False,Europa,TRAPPIST-1e
6168,6512_01,Europa,False,A/80/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Mediton Oillepint,True,1,0.0,6512,A/80/S,False,Europa,TRAPPIST-1e,A/80/S,False,Europa,TRAPPIST-1e,A/80/S,False,Europa,TRAPPIST-1e,A/80/S,False,Europa,TRAPPIST-1e,A/80/S,False,Europa,TRAPPIST-1e
6172,6514_01,Europa,False,B/251/S,55 Cancri e,28.0,True,19.0,22.0,2974.0,3603.0,158.0,Preo Openduave,False,1,6776.0,6514,B/251/S,True,Europa,55 Cancri e,B/251/S,True,Europa,55 Cancri e,B/251/S,True,Europa,55 Cancri e,B/251/S,True,Europa,55 Cancri e,B/251/S,True,Europa,55 Cancri e
6173,6514_02,Europa,False,B/251/S,TRAPPIST-1e,42.0,False,0.0,6244.0,0.0,10912.0,4.0,Gravior Stersetery,False,1,17160.0,6514,B/251/S,True,Europa,55 Cancri e,B/251/S,True,Europa,55 Cancri e,B/251/S,True,Europa,55 Cancri e,B/251/S,True,Europa,55 Cancri e,B/251/S,True,Europa,55 Cancri e
2966,6516_01,Europa,True,C/241/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Skatzn Dynigic,,0,0.0,6516,C/241/S,False,Europa,TRAPPIST-1e,C/241/S,False,Europa,TRAPPIST-1e,C/241/S,False,Europa,TRAPPIST-1e,C/241/S,False,Europa,TRAPPIST-1e,C/241/S,False,Europa,TRAPPIST-1e
2967,6516_02,Europa,True,C/241/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Bahoton Dynigic,,0,0.0,6516,C/241/S,False,Europa,TRAPPIST-1e,C/241/S,False,Europa,TRAPPIST-1e,C/241/S,False,Europa,TRAPPIST-1e,C/241/S,False,Europa,TRAPPIST-1e,C/241/S,False,Europa,TRAPPIST-1e
6180,6525_03,Earth,True,G/1061/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Raceky Cardners,True,1,0.0,6525,F/1248/S,False,Earth,TRAPPIST-1e,F/1248/S,False,Earth,TRAPPIST-1e,F/1248/S,False,Earth,TRAPPIST-1e,F/1248/S,False,Earth,TRAPPIST-1e,F/1248/S,False,Earth,TRAPPIST-1e
6178,6525_01,Earth,,F/1248/S,TRAPPIST-1e,21.0,False,0.0,20.0,1540.0,80.0,512.0,Neila Cardners,False,1,2152.0,6525,F/1248/S,False,Earth,TRAPPIST-1e,F/1248/S,False,Earth,TRAPPIST-1e,F/1248/S,False,Earth,TRAPPIST-1e,F/1248/S,False,Earth,TRAPPIST-1e,F/1248/S,False,Earth,TRAPPIST-1e
6179,6525_02,Earth,True,G/1061/S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Mistie Cardners,True,1,0.0,6525,F/1248/S,False,Earth,TRAPPIST-1e,F/1248/S,False,Earth,TRAPPIST-1e,F/1248/S,False,Earth,TRAPPIST-1e,F/1248/S,False,Earth,TRAPPIST-1e,F/1248/S,False,Earth,TRAPPIST-1e
6181,6526_01,Earth,True,G/1056/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Raulia Larks,True,1,0.0,6526,G/1056/P,False,Earth,TRAPPIST-1e,G/1056/P,False,Earth,TRAPPIST-1e,G/1056/P,False,Earth,TRAPPIST-1e,G/1056/P,False,Earth,TRAPPIST-1e,G/1056/P,False,Earth,TRAPPIST-1e
6182,6526_02,Earth,False,G/1056/P,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Robina Larks,False,1,0.0,6526,G/1056/P,False,Earth,TRAPPIST-1e,G/1056/P,False,Earth,TRAPPIST-1e,G/1056/P,False,Earth,TRAPPIST-1e,G/1056/P,False,Earth,TRAPPIST-1e,G/1056/P,False,Earth,TRAPPIST-1e
2976,6533_02,Earth,False,F/1353/P,TRAPPIST-1e,26.0,False,10.0,164.0,0.0,590.0,0.0,Evey Foledges,,0,764.0,6533,G/1058/P,False,Earth,TRAPPIST-1e,G/1058/P,False,Earth,TRAPPIST-1e,G/1058/P,False,Earth,TRAPPIST-1e,G/1058/P,False,Earth,TRAPPIST-1e,G/1058/P,False,Earth,TRAPPIST-1e
2975,6533_01,Earth,True,G/1058/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Lolas Foledges,,0,0.0,6533,G/1058/P,False,Earth,TRAPPIST-1e,G/1058/P,False,Earth,TRAPPIST-1e,G/1058/P,False,Earth,TRAPPIST-1e,G/1058/P,False,Earth,TRAPPIST-1e,G/1058/P,False,Earth,TRAPPIST-1e
6195,6549_01,Mars,False,F/1251/S,TRAPPIST-1e,31.0,False,1979.0,0.0,2.0,112.0,0.0,Eclass Flate,False,1,2093.0,6549,F/1251/S,False,Mars,TRAPPIST-1e,F/1251/S,False,Mars,TRAPPIST-1e,F/1251/S,False,Mars,TRAPPIST-1e,F/1251/S,False,Mars,TRAPPIST-1e,F/1251/S,False,Mars,TRAPPIST-1e
6196,6549_02,Mars,False,D/198/S,TRAPPIST-1e,61.0,,1143.0,0.0,580.0,0.0,0.0,Llat Flate,False,1,1723.0,6549,F/1251/S,False,Mars,TRAPPIST-1e,F/1251/S,False,Mars,TRAPPIST-1e,F/1251/S,False,Mars,TRAPPIST-1e,F/1251/S,False,Mars,TRAPPIST-1e,F/1251/S,False,Mars,TRAPPIST-1e
6200,6556_02,Mars,True,F/1362/P,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,Morms Gine,True,1,0.0,6556,F/1362/P,False,Mars,TRAPPIST-1e,F/1362/P,False,Mars,TRAPPIST-1e,F/1362/P,False,Mars,TRAPPIST-1e,F/1362/P,False,Mars,TRAPPIST-1e,F/1362/P,False,Mars,TRAPPIST-1e
6199,6556_01,Mars,True,F/1362/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Nes Gine,True,1,0.0,6556,F/1362/P,False,Mars,TRAPPIST-1e,F/1362/P,False,Mars,TRAPPIST-1e,F/1362/P,False,Mars,TRAPPIST-1e,F/1362/P,False,Mars,TRAPPIST-1e,F/1362/P,False,Mars,TRAPPIST-1e
2987,6559_01,Earth,False,G/1066/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Artis Calhounez,,0,0.0,6559,G/1066/S,False,Earth,TRAPPIST-1e,G/1066/S,False,Earth,TRAPPIST-1e,G/1066/S,False,Earth,TRAPPIST-1e,G/1066/S,False,Earth,TRAPPIST-1e,G/1066/S,False,Earth,TRAPPIST-1e
2988,6559_02,Earth,False,G/1066/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Vana Calhounez,,0,0.0,6559,G/1066/S,False,Earth,TRAPPIST-1e,G/1066/S,False,Earth,TRAPPIST-1e,G/1066/S,False,Earth,TRAPPIST-1e,G/1066/S,False,Earth,TRAPPIST-1e,G/1066/S,False,Earth,TRAPPIST-1e
2989,6559_03,,False,F/1252/S,TRAPPIST-1e,35.0,False,252.0,6.0,878.0,0.0,3.0,? ?,,0,1139.0,6559,G/1066/S,False,Earth,TRAPPIST-1e,G/1066/S,False,Earth,TRAPPIST-1e,G/1066/S,False,Earth,TRAPPIST-1e,G/1066/S,False,Earth,TRAPPIST-1e,G/1066/S,False,Earth,TRAPPIST-1e
6205,6561_02,,False,B/253/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Zavior Ainserfle,True,1,0.0,6561,B/253/S,False,Europa,TRAPPIST-1e,B/253/S,False,Europa,TRAPPIST-1e,B/253/S,False,Europa,TRAPPIST-1e,B/253/S,False,Europa,TRAPPIST-1e,B/253/S,False,Europa,TRAPPIST-1e
6204,6561_01,Europa,False,B/253/S,TRAPPIST-1e,29.0,False,19.0,4900.0,6.0,6324.0,2056.0,Aldeba Ainserfle,False,1,13305.0,6561,B/253/S,False,Europa,TRAPPIST-1e,B/253/S,False,Europa,TRAPPIST-1e,B/253/S,False,Europa,TRAPPIST-1e,B/253/S,False,Europa,TRAPPIST-1e,B/253/S,False,Europa,TRAPPIST-1e
6207,6563_01,Earth,False,F/1254/S,TRAPPIST-1e,21.0,False,0.0,0.0,845.0,4.0,470.0,Stenny Gainney,True,1,1319.0,6563,F/1254/S,False,Earth,TRAPPIST-1e,F/1254/S,False,Earth,TRAPPIST-1e,F/1254/S,False,Earth,TRAPPIST-1e,F/1254/S,False,Earth,TRAPPIST-1e,F/1254/S,False,Earth,TRAPPIST-1e
6208,6563_02,Earth,False,G/1067/S,TRAPPIST-1e,30.0,False,0.0,123.0,0.0,1.0,784.0,Juanna Gainney,False,1,908.0,6563,F/1254/S,False,Earth,TRAPPIST-1e,F/1254/S,False,Earth,TRAPPIST-1e,F/1254/S,False,Earth,TRAPPIST-1e,F/1254/S,False,Earth,TRAPPIST-1e,F/1254/S,False,Earth,TRAPPIST-1e
2990,6564_01,Europa,False,C/204/P,TRAPPIST-1e,22.0,False,0.0,3789.0,0.0,1178.0,5.0,Thabik Perpulial,,0,4972.0,6564,C/204/P,False,Europa,TRAPPIST-1e,C/204/P,False,Europa,TRAPPIST-1e,C/204/P,False,Europa,TRAPPIST-1e,C/204/P,False,Europa,TRAPPIST-1e,C/204/P,False,Europa,TRAPPIST-1e
2991,6564_02,Europa,True,C/204/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Unukath Perpulial,,0,0.0,6564,C/204/P,False,Europa,TRAPPIST-1e,C/204/P,False,Europa,TRAPPIST-1e,C/204/P,False,Europa,TRAPPIST-1e,C/204/P,False,Europa,TRAPPIST-1e,C/204/P,False,Europa,TRAPPIST-1e
6209,6565_01,Mars,False,E/437/S,TRAPPIST-1e,40.0,False,2081.0,1.0,0.0,0.0,25.0,Lakes Emead,False,1,2107.0,6565,E/437/S,False,Mars,TRAPPIST-1e,E/437/S,False,Mars,TRAPPIST-1e,E/437/S,False,Mars,TRAPPIST-1e,E/437/S,False,Mars,TRAPPIST-1e,E/437/S,False,Mars,TRAPPIST-1e
6210,6565_02,Mars,False,F/1255/S,TRAPPIST-1e,59.0,False,126.0,0.0,127.0,11.0,1393.0,Wors Emead,False,1,1657.0,6565,E/437/S,False,Mars,TRAPPIST-1e,E/437/S,False,Mars,TRAPPIST-1e,E/437/S,False,Mars,TRAPPIST-1e,E/437/S,False,Mars,TRAPPIST-1e,E/437/S,False,Mars,TRAPPIST-1e
6211,6567_01,Earth,True,G/1063/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Maryne Buchansen,False,1,0.0,6567,G/1063/P,False,Earth,TRAPPIST-1e,G/1063/P,False,Earth,TRAPPIST-1e,G/1063/P,False,Earth,TRAPPIST-1e,G/1063/P,False,Earth,TRAPPIST-1e,G/1063/P,False,Earth,TRAPPIST-1e
6212,6567_02,Earth,False,F/1365/P,TRAPPIST-1e,41.0,False,18.0,,35.0,0.0,845.0,Guadae Buchansen,False,1,898.0,6567,G/1063/P,False,Earth,TRAPPIST-1e,G/1063/P,False,Earth,TRAPPIST-1e,G/1063/P,False,Earth,TRAPPIST-1e,G/1063/P,False,Earth,TRAPPIST-1e,G/1063/P,False,Earth,TRAPPIST-1e
2997,6577_02,Earth,False,F/1258/S,PSO J318.5-22,28.0,False,3.0,4.0,35.0,328.0,325.0,Walles Haydenzier,,0,695.0,6577,F/1258/S,False,Earth,TRAPPIST-1e,F/1258/S,False,Earth,TRAPPIST-1e,F/1258/S,False,Earth,TRAPPIST-1e,F/1258/S,False,Earth,TRAPPIST-1e,F/1258/S,False,Earth,TRAPPIST-1e
2998,6577_03,Earth,True,G/1069/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Cline Haydenzier,,0,0.0,6577,F/1258/S,False,Earth,TRAPPIST-1e,F/1258/S,False,Earth,TRAPPIST-1e,F/1258/S,False,Earth,TRAPPIST-1e,F/1258/S,False,Earth,TRAPPIST-1e,F/1258/S,False,Earth,TRAPPIST-1e
2996,6577_01,Earth,False,F/1258/S,TRAPPIST-1e,40.0,False,22.0,,830.0,66.0,0.0,Bobbyn Haydenzier,,0,918.0,6577,F/1258/S,False,Earth,TRAPPIST-1e,F/1258/S,False,Earth,TRAPPIST-1e,F/1258/S,False,Earth,TRAPPIST-1e,F/1258/S,False,Earth,TRAPPIST-1e,F/1258/S,False,Earth,TRAPPIST-1e
6220,6578_02,Mars,True,F/1259/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Guits Stre,True,1,0.0,6578,E/438/S,False,Mars,TRAPPIST-1e,E/438/S,False,Mars,TRAPPIST-1e,E/438/S,False,Mars,TRAPPIST-1e,E/438/S,False,Mars,TRAPPIST-1e,E/438/S,False,Mars,TRAPPIST-1e
6219,6578_01,Mars,True,E/438/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Weres Chcak,False,1,0.0,6578,E/438/S,False,Mars,TRAPPIST-1e,E/438/S,False,Mars,TRAPPIST-1e,E/438/S,False,Mars,TRAPPIST-1e,E/438/S,False,Mars,TRAPPIST-1e,E/438/S,False,Mars,TRAPPIST-1e
6224,6583_02,Europa,False,B/254/S,55 Cancri e,53.0,False,0.0,2606.0,0.0,1170.0,0.0,Zinon Asivetfuel,True,1,3776.0,6583,B/254/S,False,Europa,TRAPPIST-1e,B/254/S,False,Europa,TRAPPIST-1e,B/254/S,False,Europa,TRAPPIST-1e,B/254/S,False,Europa,TRAPPIST-1e,B/254/S,False,Europa,TRAPPIST-1e
6223,6583_01,Europa,False,B/254/S,TRAPPIST-1e,13.0,False,0.0,100.0,12253.0,6.0,80.0,Charda Sunlove,True,1,12439.0,6583,B/254/S,False,Europa,TRAPPIST-1e,B/254/S,False,Europa,TRAPPIST-1e,B/254/S,False,Europa,TRAPPIST-1e,B/254/S,False,Europa,TRAPPIST-1e,B/254/S,False,Europa,TRAPPIST-1e
6226,6585_02,Earth,,F/1260/S,TRAPPIST-1e,18.0,False,289.0,1809.0,3.0,2.0,2.0,Raque Hornettoney,True,1,2105.0,6585,G/1071/S,False,Earth,TRAPPIST-1e,G/1071/S,False,Earth,TRAPPIST-1e,G/1071/S,False,Earth,TRAPPIST-1e,G/1071/S,False,Earth,TRAPPIST-1e,G/1071/S,False,Earth,TRAPPIST-1e
6225,6585_01,Earth,True,G/1071/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Becca Hornettoney,True,1,0.0,6585,G/1071/S,False,Earth,TRAPPIST-1e,G/1071/S,False,Earth,TRAPPIST-1e,G/1071/S,False,Earth,TRAPPIST-1e,G/1071/S,False,Earth,TRAPPIST-1e,G/1071/S,False,Earth,TRAPPIST-1e
6228,6588_02,Earth,True,G/1073/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Annon Moodsey,True,1,0.0,6588,G/1073/S,False,Earth,TRAPPIST-1e,G/1073/S,False,Earth,TRAPPIST-1e,G/1073/S,False,Earth,TRAPPIST-1e,G/1073/S,False,Earth,TRAPPIST-1e,G/1073/S,False,Earth,TRAPPIST-1e
6227,6588_01,Earth,False,G/1073/S,TRAPPIST-1e,38.0,False,115.0,125.0,0.0,202.0,0.0,Denne Moodsey,True,1,442.0,6588,G/1073/S,False,Earth,TRAPPIST-1e,G/1073/S,False,Earth,TRAPPIST-1e,G/1073/S,False,Earth,TRAPPIST-1e,G/1073/S,False,Earth,TRAPPIST-1e,G/1073/S,False,Earth,TRAPPIST-1e
6229,6590_01,Europa,True,B/217/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Gollux Nifficaus,False,1,0.0,6590,B/217/P,False,Europa,TRAPPIST-1e,B/217/P,False,Europa,TRAPPIST-1e,B/217/P,False,Europa,TRAPPIST-1e,B/217/P,False,Europa,TRAPPIST-1e,B/217/P,False,Europa,TRAPPIST-1e
6230,6590_02,Europa,False,B/217/P,TRAPPIST-1e,56.0,False,0.0,13561.0,0.0,2.0,4088.0,Arkar Nifficaus,True,1,17651.0,6590,B/217/P,False,Europa,TRAPPIST-1e,B/217/P,False,Europa,TRAPPIST-1e,B/217/P,False,Europa,TRAPPIST-1e,B/217/P,False,Europa,TRAPPIST-1e,B/217/P,False,Europa,TRAPPIST-1e
6234,6593_02,Earth,False,F/1370/P,TRAPPIST-1e,26.0,False,0.0,666.0,0.0,0.0,58.0,Scotty Matts,False,1,724.0,6593,F/1370/P,False,Earth,PSO J318.5-22,F/1370/P,False,Earth,PSO J318.5-22,F/1370/P,False,Earth,PSO J318.5-22,F/1370/P,False,Earth,PSO J318.5-22,F/1370/P,False,Earth,PSO J318.5-22
6233,6593_01,Earth,False,F/1370/P,PSO J318.5-22,,False,0.0,67.0,661.0,0.0,0.0,Keitha Matts,True,1,728.0,6593,F/1370/P,False,Earth,PSO J318.5-22,F/1370/P,False,Earth,PSO J318.5-22,F/1370/P,False,Earth,PSO J318.5-22,F/1370/P,False,Earth,PSO J318.5-22,F/1370/P,False,Earth,PSO J318.5-22
3006,6596_02,Mars,,F/1371/P,TRAPPIST-1e,34.0,False,2455.0,0.0,8.0,175.0,0.0,Hamus Terte,,0,2638.0,6596,D/207/P,False,Mars,TRAPPIST-1e,D/207/P,False,Mars,TRAPPIST-1e,D/207/P,False,Mars,TRAPPIST-1e,D/207/P,False,Mars,TRAPPIST-1e,D/207/P,False,Mars,TRAPPIST-1e
3005,6596_01,Mars,False,D/207/P,TRAPPIST-1e,44.0,False,3.0,745.0,214.0,0.0,0.0,Hal Terte,,0,962.0,6596,D/207/P,False,Mars,TRAPPIST-1e,D/207/P,False,Mars,TRAPPIST-1e,D/207/P,False,Mars,TRAPPIST-1e,D/207/P,False,Mars,TRAPPIST-1e,D/207/P,False,Mars,TRAPPIST-1e
3008,6600_01,Mars,False,F/1264/S,TRAPPIST-1e,27.0,False,19.0,0.0,2461.0,0.0,0.0,Ming Mele,,0,2480.0,6600,F/1264/S,False,Mars,TRAPPIST-1e,F/1264/S,False,Mars,TRAPPIST-1e,F/1264/S,False,Mars,TRAPPIST-1e,F/1264/S,False,Mars,TRAPPIST-1e,F/1264/S,False,Mars,TRAPPIST-1e
3009,6600_02,Mars,,E/439/S,TRAPPIST-1e,32.0,False,881.0,0.0,0.0,9.0,56.0,Park Mele,,0,946.0,6600,F/1264/S,False,Mars,TRAPPIST-1e,F/1264/S,False,Mars,TRAPPIST-1e,F/1264/S,False,Mars,TRAPPIST-1e,F/1264/S,False,Mars,TRAPPIST-1e,F/1264/S,False,Mars,TRAPPIST-1e
3011,6605_02,Earth,False,G/1076/S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Besse Ellahan,,0,0.0,6605,G/1076/S,False,Earth,55 Cancri e,G/1076/S,False,Earth,55 Cancri e,G/1076/S,False,Earth,55 Cancri e,G/1076/S,False,Earth,55 Cancri e,G/1076/S,False,Earth,55 Cancri e
3010,6605_01,Earth,True,G/1076/S,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Elia Ellahan,,0,0.0,6605,G/1076/S,False,Earth,55 Cancri e,G/1076/S,False,Earth,55 Cancri e,G/1076/S,False,Earth,55 Cancri e,G/1076/S,False,Earth,55 Cancri e,G/1076/S,False,Earth,55 Cancri e
